[17:31:36.435780877] Interval 15 -> Attempted: 27, Successful: 0
[17:34:38.520030592] Interval 15 -> Attempted: 27, Successful: 0
[17:34:38.520042380] Interval 30 -> Attempted: 4, Successful: 0
[17:34:38.520045480] Interval 60 -> Attempted: 1, Successful: 0
[17:34:38.520047126] Interval 150 -> Attempted: 0, Successful: 0
[17:34:39.020153337] Interval 15 -> Attempted: 27, Successful: 0
[17:34:39.020163324] Interval 30 -> Attempted: 4, Successful: 0
[17:34:39.020166136] Interval 60 -> Attempted: 1, Successful: 0
[17:34:39.020167773] Interval 150 -> Attempted: 0, Successful: 0
[17:34:39.519518189] Interval 15 -> Attempted: 27, Successful: 0
[17:34:39.519526414] Interval 30 -> Attempted: 4, Successful: 0
[17:34:39.519528209] Interval 60 -> Attempted: 1, Successful: 0
[17:34:39.519529194] Interval 150 -> Attempted: 0, Successful: 0
[17:34:40.019586274] Interval 15 -> Attempted: 27, Successful: 0
[17:34:40.019595234] Interval 30 -> Attempted: 4, Successful: 0
[17:34:40.019596897] Interval 60 -> Attempted: 1, Successful: 0
[17:34:40.019597812] Interval 150 -> Attempted: 0, Successful: 0
[17:34:40.519419697] Interval 15 -> Attempted: 27, Successful: 0
[17:34:40.519427826] Interval 30 -> Attempted: 4, Successful: 0
[17:34:40.519429659] Interval 60 -> Attempted: 1, Successful: 0
[17:34:40.519430629] Interval 150 -> Attempted: 0, Successful: 0
[17:34:41.019439594] Interval 15 -> Attempted: 27, Successful: 0
[17:34:41.019447528] Interval 30 -> Attempted: 4, Successful: 0
[17:34:41.020127019] Interval 60 -> Attempted: 1, Successful: 1
[17:34:41.020131822] Interval 150 -> Attempted: 0, Successful: 0
[17:34:41.522891974] Interval 15 -> Attempted: 27, Successful: 11
[17:34:41.522899534] Interval 30 -> Attempted: 4, Successful: 0
[17:34:41.523321352] Interval 60 -> Attempted: 1, Successful: 1
[17:34:41.523325210] Interval 150 -> Attempted: 0, Successful: 0
[17:34:42.021136716] Interval 15 -> Attempted: 27, Successful: 3
[17:34:42.021146126] Interval 30 -> Attempted: 4, Successful: 0
[17:34:42.021836849] Interval 60 -> Attempted: 1, Successful: 1
[17:34:42.021842225] Interval 150 -> Attempted: 0, Successful: 0
[17:34:42.519497474] Interval 15 -> Attempted: 27, Successful: 0
[17:34:42.519505685] Interval 30 -> Attempted: 4, Successful: 0
[17:34:42.520196664] Interval 60 -> Attempted: 1, Successful: 1
[17:34:42.520201387] Interval 150 -> Attempted: 0, Successful: 0
[17:34:43.019569807] Interval 15 -> Attempted: 27, Successful: 0
[17:34:43.019577778] Interval 30 -> Attempted: 4, Successful: 0
[17:34:43.020258345] Interval 60 -> Attempted: 1, Successful: 1
[17:34:43.020263135] Interval 150 -> Attempted: 0, Successful: 0
[17:34:43.519486094] Interval 15 -> Attempted: 27, Successful: 0
[17:34:43.519494360] Interval 30 -> Attempted: 4, Successful: 0
[17:34:43.520141071] Interval 60 -> Attempted: 1, Successful: 1
[17:34:43.520145419] Interval 150 -> Attempted: 0, Successful: 0
[17:34:44.019528773] Interval 15 -> Attempted: 27, Successful: 0
[17:34:44.019537043] Interval 30 -> Attempted: 4, Successful: 0
[17:34:44.020170556] Interval 60 -> Attempted: 1, Successful: 1
[17:34:44.020175109] Interval 150 -> Attempted: 0, Successful: 0
[17:34:44.519288413] Interval 15 -> Attempted: 27, Successful: 0
[17:34:44.519297173] Interval 30 -> Attempted: 4, Successful: 0
[17:34:44.519315251] Interval 60 -> Attempted: 1, Successful: 0
[17:34:44.519316428] Interval 150 -> Attempted: 0, Successful: 0
[17:34:45.019630648] Interval 15 -> Attempted: 27, Successful: 0
[17:34:45.019638452] Interval 30 -> Attempted: 4, Successful: 0
[17:34:45.019649335] Interval 60 -> Attempted: 1, Successful: 0
[17:34:45.019650368] Interval 150 -> Attempted: 0, Successful: 0
[17:34:45.519389544] Interval 15 -> Attempted: 27, Successful: 0
[17:34:45.519399939] Interval 30 -> Attempted: 4, Successful: 0
[17:34:45.519409031] Interval 60 -> Attempted: 1, Successful: 0
[17:34:45.519410097] Interval 150 -> Attempted: 0, Successful: 0
[17:34:46.023616375] Interval 15 -> Attempted: 27, Successful: 5
[17:34:46.023626530] Interval 30 -> Attempted: 4, Successful: 0
[17:34:46.023635819] Interval 60 -> Attempted: 1, Successful: 0
[17:34:46.023636920] Interval 150 -> Attempted: 0, Successful: 0
[17:34:46.521359122] Interval 15 -> Attempted: 27, Successful: 8
[17:34:46.521369511] Interval 30 -> Attempted: 4, Successful: 0
[17:34:46.521803774] Interval 60 -> Attempted: 1, Successful: 1
[17:34:46.521807903] Interval 150 -> Attempted: 0, Successful: 0
[17:34:47.021475392] Interval 15 -> Attempted: 27, Successful: 7
[17:34:47.021485772] Interval 30 -> Attempted: 4, Successful: 0
[17:34:47.021902393] Interval 60 -> Attempted: 1, Successful: 1
[17:34:47.021906693] Interval 150 -> Attempted: 0, Successful: 0
[17:34:47.519848166] Interval 15 -> Attempted: 27, Successful: 1
[17:34:47.519859802] Interval 30 -> Attempted: 4, Successful: 0
[17:34:47.520445828] Interval 60 -> Attempted: 1, Successful: 1
[17:34:47.520450929] Interval 150 -> Attempted: 0, Successful: 0
[17:34:48.023019816] Interval 15 -> Attempted: 27, Successful: 19
[17:34:48.023031051] Interval 30 -> Attempted: 4, Successful: 0
[17:34:48.023750095] Interval 60 -> Attempted: 1, Successful: 1
[17:34:48.023756200] Interval 150 -> Attempted: 0, Successful: 0
[17:34:48.519330965] Interval 15 -> Attempted: 27, Successful: 0
[17:34:48.519360346] Interval 30 -> Attempted: 4, Successful: 0
[17:34:48.519999313] Interval 60 -> Attempted: 1, Successful: 1
[17:34:48.520003409] Interval 150 -> Attempted: 0, Successful: 0
[17:34:49.021026337] Interval 15 -> Attempted: 27, Successful: 0
[17:34:49.021045805] Interval 30 -> Attempted: 4, Successful: 0
[17:34:49.021867125] Interval 60 -> Attempted: 1, Successful: 1
[17:34:49.021872115] Interval 150 -> Attempted: 0, Successful: 0
[17:34:49.519374734] Interval 15 -> Attempted: 27, Successful: 0
[17:34:49.519407316] Interval 30 -> Attempted: 4, Successful: 0
[17:34:49.520072594] Interval 60 -> Attempted: 1, Successful: 1
[17:34:49.520077132] Interval 150 -> Attempted: 0, Successful: 0
[17:34:50.019456719] Interval 15 -> Attempted: 27, Successful: 0
[17:34:50.020734032] Interval 30 -> Attempted: 4, Successful: 2
[17:34:50.021222804] Interval 60 -> Attempted: 1, Successful: 1
[17:34:50.021227284] Interval 150 -> Attempted: 0, Successful: 0
[17:34:50.524617565] Interval 15 -> Attempted: 37, Successful: 13
[17:34:50.524661161] Interval 30 -> Attempted: 4, Successful: 0
[17:34:50.524666588] Interval 60 -> Attempted: 1, Successful: 0
[17:34:50.524667640] Interval 150 -> Attempted: 0, Successful: 0
[17:34:51.019557736] Interval 15 -> Attempted: 27, Successful: 0
[17:34:51.019590455] Interval 30 -> Attempted: 4, Successful: 0
[17:34:51.019871846] Interval 60 -> Attempted: 1, Successful: 1
[17:34:51.019875457] Interval 150 -> Attempted: 0, Successful: 0
[17:34:51.520036638] Interval 15 -> Attempted: 27, Successful: 1
[17:34:51.520583198] Interval 30 -> Attempted: 4, Successful: 1
[17:34:51.520760842] Interval 60 -> Attempted: 1, Successful: 1
[17:34:51.520764267] Interval 150 -> Attempted: 0, Successful: 0
[17:34:52.025033765] Interval 15 -> Attempted: 27, Successful: 21
[17:34:52.026302121] Interval 30 -> Attempted: 4, Successful: 3
[17:34:52.026510599] Interval 60 -> Attempted: 1, Successful: 1
[17:34:52.026514899] Interval 150 -> Attempted: 0, Successful: 0
[17:34:52.523220581] Interval 15 -> Attempted: 27, Successful: 16
[17:34:52.523453197] Interval 30 -> Attempted: 4, Successful: 1
[17:34:52.523457992] Interval 60 -> Attempted: 1, Successful: 0
[17:34:52.523459213] Interval 150 -> Attempted: 0, Successful: 0
[17:34:53.019357067] Interval 15 -> Attempted: 27, Successful: 0
[17:34:53.019940224] Interval 30 -> Attempted: 4, Successful: 3
[17:34:53.019944121] Interval 60 -> Attempted: 0, Successful: 0
[17:34:53.019945238] Interval 150 -> Attempted: 0, Successful: 0
[17:34:53.519289644] Interval 15 -> Attempted: 27, Successful: 0
[17:34:53.520068207] Interval 30 -> Attempted: 4, Successful: 4
[17:34:53.520074505] Interval 60 -> Attempted: 0, Successful: 0
[17:34:53.520076679] Interval 150 -> Attempted: 0, Successful: 0
[17:34:54.019570471] Interval 15 -> Attempted: 27, Successful: 0
[17:34:54.020038542] Interval 30 -> Attempted: 4, Successful: 2
[17:34:54.020043039] Interval 60 -> Attempted: 0, Successful: 0
[17:34:54.020044114] Interval 150 -> Attempted: 0, Successful: 0
[17:34:54.519397175] Interval 15 -> Attempted: 27, Successful: 0
[17:34:54.519699072] Interval 30 -> Attempted: 4, Successful: 1
[17:34:54.519703361] Interval 60 -> Attempted: 0, Successful: 0
[17:34:54.519704574] Interval 150 -> Attempted: 0, Successful: 0
[17:34:55.019561970] Interval 15 -> Attempted: 27, Successful: 0
[17:34:55.019576940] Interval 30 -> Attempted: 4, Successful: 0
[17:34:55.019578388] Interval 60 -> Attempted: 0, Successful: 0
[17:34:55.019579284] Interval 150 -> Attempted: 0, Successful: 0
[17:34:55.519502108] Interval 15 -> Attempted: 27, Successful: 0
[17:34:55.519513796] Interval 30 -> Attempted: 4, Successful: 0
[17:34:55.519515346] Interval 60 -> Attempted: 0, Successful: 0
[17:34:55.519516273] Interval 150 -> Attempted: 0, Successful: 0
[17:34:56.019544385] Interval 15 -> Attempted: 27, Successful: 0
[17:34:56.019555208] Interval 30 -> Attempted: 4, Successful: 0
[17:34:56.019556595] Interval 60 -> Attempted: 0, Successful: 0
[17:34:56.019557454] Interval 150 -> Attempted: 0, Successful: 0
[17:34:56.522939834] Interval 15 -> Attempted: 27, Successful: 11
[17:34:56.522953863] Interval 30 -> Attempted: 4, Successful: 0
[17:34:56.522955652] Interval 60 -> Attempted: 0, Successful: 0
[17:34:56.522956619] Interval 150 -> Attempted: 0, Successful: 0
[17:34:57.019760541] Interval 15 -> Attempted: 27, Successful: 1
[17:34:57.019775572] Interval 30 -> Attempted: 4, Successful: 0
[17:34:57.019777308] Interval 60 -> Attempted: 0, Successful: 0
[17:34:57.019778219] Interval 150 -> Attempted: 0, Successful: 0
[17:34:57.519309893] Interval 15 -> Attempted: 27, Successful: 0
[17:34:57.519743522] Interval 30 -> Attempted: 4, Successful: 3
[17:34:57.519747571] Interval 60 -> Attempted: 0, Successful: 0
[17:34:57.519748708] Interval 150 -> Attempted: 0, Successful: 0
[17:34:58.019876106] Interval 15 -> Attempted: 27, Successful: 0
[17:34:58.020343713] Interval 30 -> Attempted: 4, Successful: 3
[17:34:58.020347822] Interval 60 -> Attempted: 0, Successful: 0
[17:34:58.020348851] Interval 150 -> Attempted: 0, Successful: 0
[17:34:58.519302739] Interval 15 -> Attempted: 27, Successful: 0
[17:34:58.519329987] Interval 30 -> Attempted: 4, Successful: 0
[17:34:58.519331993] Interval 60 -> Attempted: 0, Successful: 0
[17:34:58.519332930] Interval 150 -> Attempted: 0, Successful: 0
[17:34:59.019577670] Interval 15 -> Attempted: 27, Successful: 0
[17:34:59.019600357] Interval 30 -> Attempted: 4, Successful: 0
[17:34:59.019601924] Interval 60 -> Attempted: 0, Successful: 0
[17:34:59.019602784] Interval 150 -> Attempted: 0, Successful: 0
[17:34:59.519312550] Interval 15 -> Attempted: 27, Successful: 0
[17:34:59.519339679] Interval 30 -> Attempted: 4, Successful: 0
[17:34:59.519341408] Interval 60 -> Attempted: 0, Successful: 0
[17:34:59.519342364] Interval 150 -> Attempted: 0, Successful: 0
[17:35:00.019789773] Interval 15 -> Attempted: 27, Successful: 0
[17:35:00.020059006] Interval 30 -> Attempted: 4, Successful: 1
[17:35:00.020062771] Interval 60 -> Attempted: 0, Successful: 0
[17:35:00.020063796] Interval 150 -> Attempted: 0, Successful: 0
[17:35:00.519278411] Interval 15 -> Attempted: 27, Successful: 0
[17:35:00.519568066] Interval 30 -> Attempted: 4, Successful: 1
[17:35:00.519572297] Interval 60 -> Attempted: 0, Successful: 0
[17:35:00.519573379] Interval 150 -> Attempted: 0, Successful: 0
[17:35:01.021189996] Interval 15 -> Attempted: 27, Successful: 4
[17:35:01.021201896] Interval 30 -> Attempted: 4, Successful: 0
[17:35:01.021203492] Interval 60 -> Attempted: 0, Successful: 0
[17:35:01.021204394] Interval 150 -> Attempted: 0, Successful: 0
[17:35:01.520585144] Interval 15 -> Attempted: 27, Successful: 5
[17:35:01.520595635] Interval 30 -> Attempted: 4, Successful: 0
[17:35:01.520597160] Interval 60 -> Attempted: 0, Successful: 0
[17:35:01.520598112] Interval 150 -> Attempted: 0, Successful: 0
[17:35:02.022365659] Interval 15 -> Attempted: 27, Successful: 5
[17:35:02.022375897] Interval 30 -> Attempted: 4, Successful: 0
[17:35:02.022378192] Interval 60 -> Attempted: 0, Successful: 0
[17:35:02.022379772] Interval 150 -> Attempted: 0, Successful: 0
[17:35:02.519720731] Interval 15 -> Attempted: 27, Successful: 1
[17:35:02.519728431] Interval 30 -> Attempted: 4, Successful: 0
[17:35:02.519729994] Interval 60 -> Attempted: 0, Successful: 0
[17:35:02.519730933] Interval 150 -> Attempted: 0, Successful: 0
[17:35:03.020969262] Interval 15 -> Attempted: 27, Successful: 19
[17:35:03.020977169] Interval 30 -> Attempted: 4, Successful: 0
[17:35:03.020979] Interval 60 -> Attempted: 0, Successful: 0
[17:35:03.020980093] Interval 150 -> Attempted: 0, Successful: 0
[17:35:03.519296092] Interval 15 -> Attempted: 27, Successful: 0
[17:35:03.519305324] Interval 30 -> Attempted: 4, Successful: 0
[17:35:03.519306813] Interval 60 -> Attempted: 0, Successful: 0
[17:35:03.519307697] Interval 150 -> Attempted: 0, Successful: 0
[17:35:04.021901268] Interval 15 -> Attempted: 27, Successful: 0
[17:35:04.021924127] Interval 30 -> Attempted: 4, Successful: 0
[17:35:04.021926539] Interval 60 -> Attempted: 0, Successful: 0
[17:35:04.021939720] Interval 150 -> Attempted: 0, Successful: 0
[17:35:04.519402673] Interval 15 -> Attempted: 27, Successful: 0
[17:35:04.519841752] Interval 30 -> Attempted: 4, Successful: 2
[17:35:04.519846166] Interval 60 -> Attempted: 0, Successful: 0
[17:35:04.519847302] Interval 150 -> Attempted: 0, Successful: 0
[17:35:05.019576424] Interval 15 -> Attempted: 27, Successful: 0
[17:35:05.019590972] Interval 30 -> Attempted: 4, Successful: 0
[17:35:05.019592450] Interval 60 -> Attempted: 0, Successful: 0
[17:35:05.019593289] Interval 150 -> Attempted: 0, Successful: 0
[17:35:05.523543365] Interval 15 -> Attempted: 37, Successful: 13
[17:35:05.525831673] Interval 30 -> Attempted: 31, Successful: 7
[17:35:05.525837655] Interval 60 -> Attempted: 0, Successful: 0
[17:35:05.525838874] Interval 150 -> Attempted: 0, Successful: 0
[17:35:06.019442960] Interval 15 -> Attempted: 27, Successful: 0
[17:35:06.019452104] Interval 30 -> Attempted: 4, Successful: 0
[17:35:06.019453410] Interval 60 -> Attempted: 0, Successful: 0
[17:35:06.019454302] Interval 150 -> Attempted: 0, Successful: 0
[17:35:06.519849491] Interval 15 -> Attempted: 27, Successful: 1
[17:35:06.519856792] Interval 30 -> Attempted: 4, Successful: 0
[17:35:06.519858797] Interval 60 -> Attempted: 0, Successful: 0
[17:35:06.519859705] Interval 150 -> Attempted: 0, Successful: 0
[17:35:07.025018644] Interval 15 -> Attempted: 27, Successful: 21
[17:35:07.025028489] Interval 30 -> Attempted: 4, Successful: 0
[17:35:07.025031023] Interval 60 -> Attempted: 0, Successful: 0
[17:35:07.025032570] Interval 150 -> Attempted: 0, Successful: 0
[17:35:07.522462532] Interval 15 -> Attempted: 27, Successful: 16
[17:35:07.522470115] Interval 30 -> Attempted: 4, Successful: 0
[17:35:07.522471837] Interval 60 -> Attempted: 0, Successful: 0
[17:35:07.522472781] Interval 150 -> Attempted: 0, Successful: 0
[17:35:08.019387036] Interval 15 -> Attempted: 27, Successful: 0
[17:35:08.019395285] Interval 30 -> Attempted: 4, Successful: 0
[17:35:08.019396533] Interval 60 -> Attempted: 0, Successful: 0
[17:35:08.019397390] Interval 150 -> Attempted: 0, Successful: 0
[17:35:08.519295539] Interval 15 -> Attempted: 27, Successful: 0
[17:35:08.519304199] Interval 30 -> Attempted: 4, Successful: 0
[17:35:08.519305764] Interval 60 -> Attempted: 0, Successful: 0
[17:35:08.519306592] Interval 150 -> Attempted: 0, Successful: 0
[17:35:09.019341242] Interval 15 -> Attempted: 27, Successful: 0
[17:35:09.019349912] Interval 30 -> Attempted: 4, Successful: 0
[17:35:09.019351321] Interval 60 -> Attempted: 0, Successful: 0
[17:35:09.019352119] Interval 150 -> Attempted: 0, Successful: 0
[17:35:09.519510103] Interval 15 -> Attempted: 27, Successful: 0
[17:35:09.519519061] Interval 30 -> Attempted: 4, Successful: 0
[17:35:09.519520417] Interval 60 -> Attempted: 0, Successful: 0
[17:35:09.519521264] Interval 150 -> Attempted: 0, Successful: 0
[17:35:10.019769493] Interval 15 -> Attempted: 27, Successful: 0
[17:35:10.019778678] Interval 30 -> Attempted: 4, Successful: 0
[17:35:10.019780038] Interval 60 -> Attempted: 0, Successful: 0
[17:35:10.019780880] Interval 150 -> Attempted: 0, Successful: 0
[17:35:10.519330323] Interval 15 -> Attempted: 27, Successful: 0
[17:35:10.519339031] Interval 30 -> Attempted: 4, Successful: 0
[17:35:10.519340385] Interval 60 -> Attempted: 0, Successful: 0
[17:35:10.519341264] Interval 150 -> Attempted: 0, Successful: 0
[17:35:11.019757045] Interval 15 -> Attempted: 27, Successful: 0
[17:35:11.019765441] Interval 30 -> Attempted: 4, Successful: 0
[17:35:11.019766931] Interval 60 -> Attempted: 0, Successful: 0
[17:35:11.019767768] Interval 150 -> Attempted: 0, Successful: 0
[17:35:11.521853416] Interval 15 -> Attempted: 27, Successful: 11
[17:35:11.521860801] Interval 30 -> Attempted: 4, Successful: 0
[17:35:11.521862497] Interval 60 -> Attempted: 0, Successful: 0
[17:35:11.521863374] Interval 150 -> Attempted: 0, Successful: 0
[17:35:12.020071024] Interval 15 -> Attempted: 27, Successful: 1
[17:35:12.020077978] Interval 30 -> Attempted: 4, Successful: 0
[17:35:12.020079393] Interval 60 -> Attempted: 0, Successful: 0
[17:35:12.020080238] Interval 150 -> Attempted: 0, Successful: 0
[17:35:12.519395909] Interval 15 -> Attempted: 27, Successful: 0
[17:35:12.519404693] Interval 30 -> Attempted: 4, Successful: 0
[17:35:12.519406092] Interval 60 -> Attempted: 0, Successful: 0
[17:35:12.519407023] Interval 150 -> Attempted: 0, Successful: 0
[17:35:13.019553431] Interval 15 -> Attempted: 27, Successful: 0
[17:35:13.019562160] Interval 30 -> Attempted: 4, Successful: 0
[17:35:13.019563679] Interval 60 -> Attempted: 0, Successful: 0
[17:35:13.019564485] Interval 150 -> Attempted: 0, Successful: 0
[17:35:13.519395503] Interval 15 -> Attempted: 27, Successful: 0
[17:35:13.519404253] Interval 30 -> Attempted: 4, Successful: 0
[17:35:13.519405701] Interval 60 -> Attempted: 0, Successful: 0
[17:35:13.519406545] Interval 150 -> Attempted: 0, Successful: 0
[17:35:14.019809236] Interval 15 -> Attempted: 27, Successful: 0
[17:35:14.019817595] Interval 30 -> Attempted: 4, Successful: 0
[17:35:14.019818999] Interval 60 -> Attempted: 0, Successful: 0
[17:35:14.019819860] Interval 150 -> Attempted: 0, Successful: 0
